,playerName,ballSkill,defence,mental,passing,physical,shooting,goalkeeper
7369,Dráusio,45.5,71.0,51.166666666666664,39.0,60.285714285714285,38.0,12.4
7372,Ioannis Mystakidis,73.5,27.666666666666668,60.166666666666664,65.0,68.85714285714286,62.375,9.8
7373,Alan Browne,67.0,66.66666666666667,68.83333333333333,67.66666666666667,79.42857142857143,60.625,13.2
7374,Lukas Spalvis,67.5,23.333333333333332,58.5,48.666666666666664,68.0,64.75,10.2
7375,Stefan Kutschke,52.5,31.0,61.833333333333336,41.333333333333336,56.57142857142857,60.75,11.0
7376,Alvas Powell,68.0,68.33333333333333,65.16666666666667,56.0,79.85714285714286,44.0,8.8
7379,Phillipp Mwene,68.0,67.33333333333333,51.333333333333336,60.666666666666664,78.85714285714286,42.125,9.6
7380,Rémy Dugimont,69.5,27.666666666666668,61.166666666666664,67.66666666666667,70.14285714285714,69.875,9.6
7381,Dankler,47.5,67.33333333333333,54.333333333333336,52.333333333333336,57.57142857142857,42.0,10.8
7382,André Claro,73.5,30.666666666666668,60.0,62.0,68.0,64.75,12.0
7383,Néstor Moiraghi,45.0,68.0,54.333333333333336,44.333333333333336,58.57142857142857,39.625,12.4
7386,Facundo Oreja,57.0,74.0,71.33333333333333,65.0,69.0,43.0,13.2
7387,Boli Bolingoli,67.0,63.0,63.0,62.666666666666664,81.28571428571429,54.375,11.6
7388,Florian Martin,69.5,33.0,54.5,72.0,70.85714285714286,70.5,13.4
7389,Fedor Černych,69.5,15.333333333333334,52.833333333333336,59.666666666666664,76.28571428571429,56.875,8.2
7390,Erdal Rakip,71.5,54.333333333333336,68.66666666666667,67.33333333333333,75.57142857142857,57.375,11.0
7395,Birama Ndoye,58.5,70.66666666666667,61.0,62.333333333333336,70.71428571428571,52.625,8.8
7396,Sehrou Guirassy,70.5,31.333333333333332,58.5,50.333333333333336,69.14285714285714,63.75,10.2
7397,Darnell Fisher,65.5,72.0,57.666666666666664,54.333333333333336,71.0,32.75,11.2
7398,Francesco Vicari,44.5,73.66666666666667,47.833333333333336,50.333333333333336,56.142857142857146,33.25,11.4
7399,Guido Milan,31.5,69.66666666666667,49.5,40.0,52.0,42.375,12.6
7402,Carlos Auzqui,67.5,31.666666666666668,61.833333333333336,65.33333333333333,76.0,66.125,10.8
7403,Lucas Melano,66.5,27.666666666666668,58.666666666666664,64.0,79.0,60.625,12.0
7404,Fernando Márquez,69.5,30.666666666666668,55.833333333333336,58.666666666666664,74.42857142857143,59.5,11.0
7405,Marcus Ingvartsen,66.0,23.666666666666668,54.0,56.666666666666664,68.57142857142857,62.25,11.2
7406,Adrien Hunou,70.5,58.666666666666664,66.66666666666667,67.33333333333333,69.42857142857143,60.375,8.8
7409,Cristian Lema,36.0,66.66666666666667,56.5,44.333333333333336,45.285714285714285,50.125,9.8
7410,Axel Werner,18.0,15.333333333333334,31.666666666666668,19.333333333333332,47.857142857142854,18.25,71.8
7411,Ciro Rius,73.5,34.0,58.666666666666664,69.66666666666667,70.14285714285714,58.625,12.6
7412,Lautaro Giannetti,43.0,76.0,47.833333333333336,40.333333333333336,67.42857142857143,45.75,12.4
7413,Nelson Ibáñez,18.0,15.0,29.5,22.0,48.0,16.25,71.0
7416,Gonzalo Verón,68.5,32.666666666666664,58.833333333333336,64.0,70.71428571428571,62.75,9.0
7417,Lorenzo Faravelli,70.0,64.0,68.33333333333333,66.66666666666667,72.57142857142857,60.25,11.6
7418,Jessy Pi,67.0,61.333333333333336,65.33333333333333,66.0,68.71428571428571,56.625,11.0
7419,Leonel Miranda,68.0,51.666666666666664,65.33333333333333,71.66666666666667,73.14285714285714,60.625,11.8
7420,Francisco Pizzini,72.0,20.333333333333332,55.666666666666664,66.0,72.0,59.625,9.6
7423,Jack Marriott,61.5,18.0,55.666666666666664,44.666666666666664,79.42857142857143,57.75,9.0
7424,Leandro Benegas,60.5,21.0,56.166666666666664,47.666666666666664,71.57142857142857,63.75,8.8
7425,Franz Schultz,67.5,60.666666666666664,63.833333333333336,69.0,75.42857142857143,51.75,10.0
7426,Cristian Bonilla,14.5,15.333333333333334,32.333333333333336,20.333333333333332,55.285714285714285,16.75,68.8
7427,Sebastián Ubilla,70.5,15.0,51.833333333333336,60.666666666666664,77.71428571428571,64.625,10.0
7430,Jean Carlos Blanco,69.0,23.0,56.833333333333336,61.0,72.28571428571429,65.625,13.0
7431,Nicolás Maturana,71.5,44.333333333333336,57.0,67.33333333333333,71.71428571428571,56.5,10.4
7432,Valber Huerta,32.0,70.33333333333333,53.333333333333336,43.333333333333336,60.285714285714285,32.25,11.4
7433,Danilo Moreno Asprilla,75.0,29.666666666666668,58.333333333333336,67.0,68.57142857142857,63.5,10.8
7434,Iván Rivas,65.5,59.666666666666664,64.33333333333333,64.0,76.28571428571429,55.375,11.2
7439,Didier Moreno,61.5,66.33333333333333,65.0,60.333333333333336,69.14285714285714,41.625,10.8
7440,Christian Vilches,56.0,69.33333333333333,55.333333333333336,49.666666666666664,64.85714285714286,39.625,9.0
7441,Raúl Loaiza,64.0,63.666666666666664,67.33333333333333,67.33333333333333,68.14285714285714,42.375,12.0
7442,Cleider Alzáte,69.0,41.666666666666664,55.833333333333336,69.33333333333333,79.57142857142857,59.125,9.2
7443,Juan Daniel Roa,72.5,67.66666666666667,69.0,65.66666666666667,78.85714285714286,45.125,10.8
7446,Mauricio Casierra,54.5,65.33333333333333,60.0,61.0,77.85714285714286,42.5,8.4
7447,Tim Kleindienst,67.5,28.333333333333332,56.5,51.0,67.14285714285714,62.75,9.6
7448,Nicolás Carreño,54.0,68.33333333333333,62.333333333333336,56.666666666666664,72.14285714285714,41.875,8.2
7449,Cristian Higuita,65.5,67.0,64.33333333333333,65.0,74.0,58.875,11.0
7450,Víctor Giraldo,67.5,67.33333333333333,62.5,65.0,75.71428571428571,63.5,9.0
7453,Diego Peralta,47.5,65.33333333333333,62.833333333333336,46.0,49.142857142857146,56.0,12.0
7454,Yordy Reyna,74.0,22.333333333333332,58.333333333333336,59.333333333333336,75.85714285714286,64.25,10.8
7455,Dávinson Monsalve,43.5,68.33333333333333,56.0,38.333333333333336,53.0,33.125,10.0
7456,Davide Biraschi,57.0,73.66666666666667,55.666666666666664,52.333333333333336,61.285714285714285,38.0,11.8
7457,Pylyp Budkivskyi,67.5,22.333333333333332,51.333333333333336,45.333333333333336,64.85714285714286,63.125,14.2
7460,Ryan Christie,72.5,41.666666666666664,60.833333333333336,65.33333333333333,73.14285714285714,58.125,9.8
7461,Arsénio,69.5,37.0,58.833333333333336,70.66666666666667,65.57142857142857,62.0,9.6
7462,Aldo Rocha,69.5,62.0,65.5,64.0,68.85714285714286,54.0,11.6
7463,Paddy McNair,65.0,72.33333333333333,65.0,59.0,67.0,50.875,11.0
7464,Simon Gustafson,70.5,49.666666666666664,63.333333333333336,65.66666666666667,66.85714285714286,65.0,9.0
7467,Guðmundur Þórarinsson,75.0,57.333333333333336,62.166666666666664,71.66666666666667,68.71428571428571,57.75,11.2
7468,Isaiah Brown,75.0,39.666666666666664,58.833333333333336,64.66666666666667,72.42857142857143,60.0,10.2
7469,Jonathan Osorio,72.0,53.0,67.5,66.33333333333333,68.28571428571429,59.875,10.8
7470,Jeong Jae Yong,62.0,63.0,68.16666666666667,67.33333333333333,66.57142857142857,52.375,12.0
7471,Rúnar Már Sigurjónsson,67.0,54.333333333333336,69.0,69.0,72.71428571428571,65.625,10.6
7474,Samuel Piette,62.5,68.33333333333333,63.166666666666664,60.666666666666664,75.14285714285714,51.875,10.2
7475,Cifu,67.0,68.66666666666667,63.833333333333336,63.333333333333336,75.28571428571429,51.5,9.2
7476,Jón Daði Böðvarsson,71.0,37.0,55.666666666666664,61.666666666666664,71.71428571428571,63.75,10.4
7477,Mauro Caballero,63.5,18.666666666666668,52.166666666666664,55.333333333333336,72.42857142857143,61.875,11.6
7478,Evangelos Oikonomou,61.5,68.33333333333333,62.0,67.66666666666667,65.42857142857143,49.875,12.6
7483,Kim Seung Dae,72.0,41.333333333333336,68.0,66.0,73.57142857142857,60.125,8.8
7484,Tomás Martínez,73.0,38.666666666666664,58.333333333333336,64.33333333333333,67.71428571428571,56.875,13.6
7485,Carlos Ascues,65.0,65.66666666666667,67.33333333333333,55.0,66.42857142857143,47.0,10.6
7486,Carlos Cisneros,73.5,31.666666666666668,56.0,63.333333333333336,72.57142857142857,62.375,10.2
7487,Luca Garritano,75.5,32.666666666666664,55.333333333333336,62.333333333333336,77.0,61.5,11.6
7490,Tyrone Mings,67.0,69.66666666666667,63.0,64.66666666666667,68.57142857142857,39.125,10.4
7491,Robin Ramírez,70.5,32.333333333333336,58.666666666666664,57.666666666666664,71.85714285714286,66.125,13.8
7492,Brandon Thomas,70.0,29.333333333333332,60.5,58.666666666666664,77.57142857142857,64.125,10.8
7493,Hwang Ui Jo,66.5,33.0,57.666666666666664,57.333333333333336,74.0,65.375,9.4
7494,Sebastian Kerk,73.0,30.0,54.666666666666664,71.0,63.57142857142857,67.75,9.4
7497,Jamie Maclaren,67.0,32.666666666666664,68.0,56.0,81.57142857142857,65.125,10.8
7498,Filipe Chaby,75.0,35.333333333333336,61.833333333333336,61.666666666666664,68.0,60.875,11.0
7499,Sean Maguire,69.5,11.666666666666666,57.166666666666664,48.666666666666664,80.57142857142857,55.375,12.4
7500,Richairo Živković,70.0,13.666666666666666,51.333333333333336,56.333333333333336,75.57142857142857,62.0,8.6
7501,Leonel Galeano,57.5,70.0,60.666666666666664,58.666666666666664,63.285714285714285,42.625,11.8
7504,Nacho,66.5,67.33333333333333,63.833333333333336,67.33333333333333,77.85714285714286,55.5,11.6
7505,Przemysław Frankowski,65.0,51.333333333333336,57.333333333333336,67.0,76.85714285714286,56.875,10.6
7506,Mario Maloča,36.0,68.33333333333333,56.5,45.666666666666664,70.85714285714286,37.875,11.4
7507,Michael Pérez,67.0,67.33333333333333,64.83333333333333,68.0,72.57142857142857,52.5,13.4
7508,Marco Grüttner,63.5,27.666666666666668,59.5,42.333333333333336,72.28571428571429,60.375,12.6
7511,Neal Maupay,69.5,34.0,57.166666666666664,62.333333333333336,70.85714285714286,63.75,10.4
7512,Mark Flekken,23.0,16.666666666666668,30.166666666666668,23.0,39.857142857142854,15.875,69.0
7513,Robert Leipertz,70.0,22.0,55.333333333333336,61.0,71.71428571428571,60.125,11.6
7514,Tim Knipping,49.5,70.33333333333333,54.333333333333336,46.0,61.857142857142854,37.375,10.4
7515,Pierluigi Gollini,21.0,15.333333333333334,29.333333333333332,24.333333333333332,51.714285714285715,17.75,67.6
7518,Héctor Quiñones,71.0,65.33333333333333,65.5,64.33333333333333,72.28571428571429,53.75,11.8
7519,Luiz Phellype,63.5,24.333333333333332,59.333333333333336,51.333333333333336,60.285714285714285,69.125,12.6
7520,Alejandro Chumacero,68.5,59.333333333333336,68.16666666666667,70.33333333333333,71.57142857142857,64.125,9.6
7521,Claudio Corvalán,58.5,65.0,61.666666666666664,64.66666666666667,72.42857142857143,49.5,10.6
7522,Opa Nguette,73.0,32.0,57.166666666666664,65.0,73.71428571428571,61.625,9.0
7527,Giorgos Koutroumpis,48.0,71.33333333333333,60.0,53.666666666666664,58.285714285714285,40.125,11.0
7528,Pablo Valcarce,71.5,51.333333333333336,62.833333333333336,63.666666666666664,72.28571428571429,56.125,11.6
7529,Jang Hyeon Soo,63.5,69.0,56.5,37.666666666666664,63.0,32.625,12.8
7530,John McGinn,74.0,65.0,64.16666666666667,68.33333333333333,75.42857142857143,62.25,11.2
7531,Callum Paterson,66.0,66.0,70.16666666666667,66.33333333333333,80.42857142857143,58.75,11.2
7534,Leonardo Capezzi,67.0,46.0,68.16666666666667,70.33333333333333,55.714285714285715,55.875,9.2
7535,Christian Kouakou,70.5,20.666666666666668,54.833333333333336,63.666666666666664,78.85714285714286,59.375,11.8
7536,Sokol Çikalleshi,63.5,25.666666666666668,52.166666666666664,56.0,59.285714285714285,65.125,8.6
7537,Gégé,54.5,69.0,56.5,59.0,67.71428571428571,38.875,10.6
7538,Farid Boulaya,75.5,37.666666666666664,56.5,66.0,65.0,60.875,10.4
7541,Rui Silva,21.0,14.666666666666666,36.666666666666664,21.333333333333332,37.142857142857146,19.5,67.8
7542,Denis Linsmayer,64.0,69.66666666666667,62.833333333333336,63.666666666666664,68.57142857142857,50.375,14.2
7543,Michael Hefele,50.0,67.66666666666667,62.0,56.0,57.714285714285715,43.875,13.2
7544,Abdullah Al Mayoof,17.0,18.0,28.833333333333332,25.0,49.42857142857143,16.875,67.8
7545,Waleed Bakhashwain,70.0,67.0,67.16666666666667,58.0,73.57142857142857,47.25,11.0
7548,Jakob Busk,15.0,13.333333333333334,35.5,19.0,46.57142857142857,14.125,68.6
7549,Quini,72.0,67.66666666666667,58.666666666666664,67.66666666666667,70.85714285714286,55.75,11.4
7550,Stefano Magnasco,65.0,66.66666666666667,62.666666666666664,65.0,76.0,44.125,13.6
7551,Milan Vilotić,56.0,71.33333333333333,54.333333333333336,54.333333333333336,65.14285714285714,50.5,13.0
7552,Bram van Polen,66.5,69.0,62.666666666666664,66.0,71.85714285714286,49.75,11.4
7555,Yahia Sulaiman Al Shehri,66.5,36.333333333333336,60.0,70.33333333333333,67.28571428571429,61.5,13.2
7556,Mukhtar Omar Fallatah,58.5,23.0,55.833333333333336,52.333333333333336,77.85714285714286,57.875,10.8
7557,Quentin Bernard,63.5,70.66666666666667,57.666666666666664,68.0,68.57142857142857,52.0,12.6
7558,Enrico Valentini,68.5,65.66666666666667,63.0,66.33333333333333,73.57142857142857,59.75,10.6
7559,Julian Schauerte,63.0,70.0,61.666666666666664,62.666666666666664,73.28571428571429,48.875,10.4
7562,Danny Blum,75.0,26.333333333333332,53.833333333333336,61.333333333333336,70.85714285714286,64.625,10.0
7563,Robin Himmelmann,22.5,13.0,35.833333333333336,21.333333333333332,44.714285714285715,14.375,67.4
7564,Hjörtur Hermannsson,56.5,69.0,56.666666666666664,48.666666666666664,64.85714285714286,29.75,13.0
7565,Axel Ngando,73.0,32.666666666666664,56.0,67.33333333333333,59.0,67.0,12.0
7566,Taleb Tawatha,71.0,68.33333333333333,58.166666666666664,68.66666666666667,73.28571428571429,41.75,9.8
7571,Christophe Hérelle,49.0,73.33333333333333,58.5,55.666666666666664,64.14285714285714,45.625,12.8
7572,Marcus Danielson,45.5,70.66666666666667,58.666666666666664,50.666666666666664,54.42857142857143,32.5,13.4
7573,Magnus Eriksson,67.5,48.0,69.66666666666667,67.33333333333333,70.85714285714286,69.0,10.8
7574,Marius Müller,15.0,11.0,32.166666666666664,16.333333333333332,44.714285714285715,13.5,68.2
7575,Andrew Wooten,68.5,23.0,59.666666666666664,66.33333333333333,71.14285714285714,63.0,11.6
7578,Edin Cocalić,53.0,68.33333333333333,58.166666666666664,54.666666666666664,53.714285714285715,41.875,11.2
7579,Vitaliy Dyakov,47.5,69.66666666666667,57.333333333333336,48.666666666666664,56.142857142857146,63.25,10.6
7580,Thomas Eisfeld,70.5,26.666666666666668,55.5,68.0,69.42857142857143,58.25,10.2
7581,Andy Yiadom,69.5,67.33333333333333,59.0,60.666666666666664,73.71428571428571,49.875,8.4
7582,Abel Camará,67.0,17.0,55.333333333333336,59.666666666666664,72.14285714285714,64.375,9.0
7585,Danny Ward,21.0,19.0,31.166666666666668,28.333333333333332,45.0,15.875,68.4
7586,Aitor García,70.0,32.333333333333336,52.666666666666664,64.66666666666667,69.85714285714286,60.125,11.8
7587,Fabian Schnellhardt,71.5,57.0,66.33333333333333,63.333333333333336,75.71428571428571,60.75,12.4
7588,Pablo Nicolás Caballero,64.0,26.0,60.333333333333336,53.666666666666664,50.857142857142854,60.875,12.0
7589,Chuli,71.5,29.0,57.5,64.0,69.85714285714286,59.875,10.6
7592,Sokratis Dioudis,18.5,16.0,25.666666666666668,20.666666666666668,45.57142857142857,18.875,69.0
7593,Fernando Barrientos,69.0,62.0,64.66666666666667,71.0,72.0,56.375,8.8
7594,Sebastian Andersson,57.5,18.666666666666668,59.166666666666664,39.333333333333336,67.71428571428571,58.625,10.8
7595,Rafael Robayo,69.0,66.0,69.0,69.0,61.285714285714285,58.125,9.8
7596,Mario Sampirisi,60.5,72.0,59.5,66.66666666666667,68.42857142857143,44.25,8.0
7599,Marcus Maddison,71.0,23.0,54.5,66.0,70.71428571428571,62.125,11.2
7600,Jamie Walker,70.5,42.333333333333336,55.5,65.66666666666667,77.28571428571429,59.375,12.0
7601,Callum Robinson,70.5,20.333333333333332,55.0,56.0,70.14285714285714,59.875,12.0
7602,Maksym Koval,22.0,15.333333333333334,23.666666666666668,17.666666666666668,48.285714285714285,17.375,69.4
7603,Wilfried Zahibo,62.5,66.0,65.83333333333333,57.0,67.57142857142857,48.875,13.2
7606,Jed Wallace,70.0,43.0,59.0,66.33333333333333,72.28571428571429,58.125,11.4
7607,Musa Nyatama,73.5,39.666666666666664,54.333333333333336,63.333333333333336,64.28571428571429,61.25,12.0
7608,Spas Delev,69.0,14.333333333333334,54.166666666666664,54.666666666666664,81.14285714285714,66.0,10.0
7609,Raffaele Pucino,65.0,70.33333333333333,58.166666666666664,67.0,71.0,50.75,11.2
7610,Fran Carbia,71.5,19.666666666666668,62.333333333333336,64.66666666666667,70.85714285714286,60.875,11.6
7615,Luís Martins,68.0,70.0,62.5,71.66666666666667,65.57142857142857,62.25,11.2
7616,Moussa Kone,71.5,62.333333333333336,68.5,63.666666666666664,78.42857142857143,60.375,9.4
7617,Sandy Walsh,65.0,67.0,63.5,65.0,70.71428571428571,42.625,10.6
7618,Jack Price,64.0,62.666666666666664,68.0,71.33333333333333,68.28571428571429,50.75,11.4
7619,Luka Krajnc,60.0,71.33333333333333,56.333333333333336,61.666666666666664,67.0,39.625,10.6
7622,Cristóbal Jorquera,74.0,45.666666666666664,64.83333333333333,70.33333333333333,69.0,67.25,12.0
7623,André Micael,44.5,70.33333333333333,55.333333333333336,42.0,59.714285714285715,36.625,10.2
7624,Gonzalo Espinoza,69.5,59.333333333333336,69.66666666666667,68.0,68.14285714285714,63.625,11.2
7625,Rob Schoofs,66.5,56.333333333333336,66.83333333333333,72.0,66.57142857142857,63.5,9.8
7626,David Ferreiro,69.5,28.333333333333332,60.5,67.66666666666667,71.28571428571429,64.0,9.2
7629,Paulo Gazzaniga,20.0,16.333333333333332,36.833333333333336,34.0,59.857142857142854,24.625,72.6
7630,Emyr Huws,67.5,58.666666666666664,65.33333333333333,69.0,67.14285714285714,60.5,8.0
7631,Guillermo,72.5,25.333333333333332,57.166666666666664,59.666666666666664,73.28571428571429,64.0,8.4
7632,Mattia Valoti,75.0,38.0,58.833333333333336,73.66666666666667,65.42857142857143,62.375,10.2
7633,Adrián Ortolá,20.5,14.0,30.0,20.666666666666668,55.142857142857146,17.625,70.0
7636,Joãozinho,68.0,69.33333333333333,65.5,69.0,65.71428571428571,56.0,11.0
7637,Salim Khelifi,75.0,26.333333333333332,57.333333333333336,61.0,73.42857142857143,53.625,11.0
7638,Philipp Hosiner,70.0,16.666666666666668,55.833333333333336,55.666666666666664,73.57142857142857,62.0,13.8
7639,Kenneth Otigba,56.5,65.66666666666667,55.666666666666664,50.0,71.42857142857143,39.375,10.6
7640,Yanic Wildschut,73.0,44.666666666666664,61.0,66.0,71.85714285714286,64.0,12.2
7643,Edwin Gyasi,68.0,36.333333333333336,56.666666666666664,62.0,75.57142857142857,58.5,10.6
7644,Juan Carlos,70.5,42.333333333333336,61.833333333333336,67.0,64.85714285714286,57.75,9.4
7645,Craig Forsyth,67.5,71.33333333333333,61.833333333333336,65.33333333333333,66.71428571428571,59.625,9.2
7646,Bernardo,45.0,65.66666666666667,55.833333333333336,49.0,57.857142857142854,41.625,9.6
7647,Fede Vico,72.0,53.666666666666664,59.0,68.0,71.85714285714286,56.0,12.0
7650,Cristian Herrera,71.5,31.0,57.0,59.333333333333336,63.0,66.25,12.2
7651,Alexandru Bourceanu,60.0,65.33333333333333,65.16666666666667,72.33333333333333,70.0,65.25,12.2
7652,Sadio Diallo,71.0,40.333333333333336,60.333333333333336,66.0,71.28571428571429,70.875,11.4
7653,Jakub Brabec,62.0,70.0,64.16666666666667,58.333333333333336,59.857142857142854,50.625,10.2
7654,Darren Keet,27.0,13.333333333333334,30.666666666666668,29.0,49.714285714285715,19.75,69.2
7659,Stelios Kitsiou,68.0,68.0,66.0,69.33333333333333,71.42857142857143,54.875,11.2
7660,Jón Guðni Fjóluson,55.0,67.0,59.666666666666664,58.666666666666664,54.714285714285715,56.875,13.4
7661,Yoann Touzghar,68.0,19.333333333333332,53.166666666666664,56.666666666666664,73.42857142857143,62.25,12.4
7662,Lucas Aveldaño,47.0,67.33333333333333,63.333333333333336,52.333333333333336,63.42857142857143,46.75,10.4
7663,Christopher Dibon,50.0,68.0,61.666666666666664,47.333333333333336,70.85714285714286,35.125,9.8
